District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	3	--	--	70.8	*	75.0
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	4	--	--	74.2	76.5	*
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	5	--	--	75.0	53.8	53.3
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	6	--	--	68.5	53.3	33.3
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	7	--	--	66.0	81.8	43.9
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	8	--	--	53.2	38.7	51.3
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	11	--	--	48.4	52.6	48.0
2243	Beaverton SD 48J	5506	FLEX Online School	English Language Arts	All Grades	--	--	67.2	60.7	50.0
2243	Beaverton SD 48J	1157	Greenway Elementary School	English Language Arts	3	34.5	29.1	31.3	36.7	37.5
2243	Beaverton SD 48J	1157	Greenway Elementary School	English Language Arts	4	54.7	41.2	20.8	36.7	54.9
2243	Beaverton SD 48J	1157	Greenway Elementary School	English Language Arts	5	62.3	55.6	58.7	30.6	48.7
2243	Beaverton SD 48J	1157	Greenway Elementary School	English Language Arts	All Grades	50.9	41.9	36.6	34.4	47.7
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	English Language Arts	3	49.2	67.1	39.2	38.7	45.6
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	English Language Arts	4	68.5	63.8	52.2	36.8	48.1
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	English Language Arts	5	70.5	59.4	56.0	59.4	38.6
2243	Beaverton SD 48J	1164	Hazeldale Elementary School	English Language Arts	All Grades	63.7	63.6	48.2	44.4	44.1
2243	Beaverton SD 48J	1184	Highland Park Middle School	English Language Arts	6	57.6	61.3	49.7	30.5	51.8
2243	Beaverton SD 48J	1184	Highland Park Middle School	English Language Arts	7	58.2	68.6	50.3	46.1	44.1
2243	Beaverton SD 48J	1184	Highland Park Middle School	English Language Arts	8	59.7	61.0	55.4	45.8	52.4
2243	Beaverton SD 48J	1184	Highland Park Middle School	English Language Arts	All Grades	58.3	63.6	51.8	41.0	49.8
2243	Beaverton SD 48J	1165	Hiteon Elementary School	English Language Arts	3	76.0	64.8	43.8	64.9	50.6
2243	Beaverton SD 48J	1165	Hiteon Elementary School	English Language Arts	4	77.1	67.6	74.4	81.0	71.8
2243	Beaverton SD 48J	1165	Hiteon Elementary School	English Language Arts	5	71.7	73.6	54.2	74.4	62.9
2243	Beaverton SD 48J	1165	Hiteon Elementary School	English Language Arts	All Grades	74.9	68.8	58.5	72.9	61.9
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	3	76.9	57.7	71.4	82.4	82.7
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	4	69.2	73.1	85.7	84.0	92.0
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	5	88.9	68.0	81.8	92.2	91.8
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	6	81.3	88.5	69.0	85.7	84.0
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	7	--	86.7	92.9	82.6	76.9
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	8	--	--	*	71.4	89.5
2243	Beaverton SD 48J	4867	Hope Chinese Charter School	English Language Arts	All Grades	79.8	70.8	78.4	84.7	87.5
2243	Beaverton SD 48J	4474	International School of Beaverton	English Language Arts	6	88.1	83.5	79.2	84.4	81.3
2243	Beaverton SD 48J	4474	International School of Beaverton	English Language Arts	7	88.6	85.4	84.7	81.3	78.7
2243	Beaverton SD 48J	4474	International School of Beaverton	English Language Arts	8	85.6	89.4	78.1	77.3	68.4
2243	Beaverton SD 48J	4474	International School of Beaverton	English Language Arts	11	> 95.0%	> 95.0%	90.1	86.7	84.9
2243	Beaverton SD 48J	4474	International School of Beaverton	English Language Arts	All Grades	88.9	87.9	82.1	82.0	77.4
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	English Language Arts	3	94.4	90.2	83.1	86.1	75.7
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	English Language Arts	4	84.0	93.2	75.7	83.3	80.4
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	English Language Arts	5	91.4	93.0	85.2	75.4	87.8
2243	Beaverton SD 48J	3437	Jacob Wismer Elementary School	English Language Arts	All Grades	89.9	92.2	81.3	81.2	81.1
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	English Language Arts	3	43.0	64.1	31.5	28.4	23.1
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	English Language Arts	4	50.4	39.8	27.2	29.0	30.9
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	English Language Arts	5	62.7	47.5	37.5	25.0	37.1
2243	Beaverton SD 48J	1166	Kinnaman Elementary School	English Language Arts	All Grades	51.9	49.3	32.2	27.4	30.3
2243	Beaverton SD 48J	1168	McKay Elementary School	English Language Arts	3	42.1	40.0	50.0	47.4	35.3
2243	Beaverton SD 48J	1168	McKay Elementary School	English Language Arts	4	48.2	48.6	37.1	51.3	37.2
2243	Beaverton SD 48J	1168	McKay Elementary School	English Language Arts	5	48.4	36.5	35.5	68.8	41.9
2243	Beaverton SD 48J	1168	McKay Elementary School	English Language Arts	All Grades	46.8	40.6	41.5	55.0	38.3
2243	Beaverton SD 48J	1169	McKinley Elementary School	English Language Arts	3	51.1	37.5	27.7	26.3	24.8
2243	Beaverton SD 48J	1169	McKinley Elementary School	English Language Arts	4	48.0	44.7	22.1	25.0	33.7
2243	Beaverton SD 48J	1169	McKinley Elementary School	English Language Arts	5	52.8	53.5	28.6	30.9	31.7
2243	Beaverton SD 48J	1169	McKinley Elementary School	English Language Arts	All Grades	50.5	45.4	25.6	27.5	29.7
2243	Beaverton SD 48J	1182	Meadow Park Middle School	English Language Arts	6	59.7	57.1	27.0	25.7	26.1
2243	Beaverton SD 48J	1182	Meadow Park Middle School	English Language Arts	7	56.5	64.5	34.7	30.4	27.9
2243	Beaverton SD 48J	1182	Meadow Park Middle School	English Language Arts	8	58.0	64.3	42.3	30.1	22.7
2243	Beaverton SD 48J	1182	Meadow Park Middle School	English Language Arts	All Grades	58.0	61.9	34.5	28.8	25.5
2243	Beaverton SD 48J	1170	Montclair Elementary School	English Language Arts	3	80.0	86.2	54.5	70.4	74.3
2243	Beaverton SD 48J	1170	Montclair Elementary School	English Language Arts	4	63.8	81.8	57.1	63.6	63.3
2243	Beaverton SD 48J	1170	Montclair Elementary School	English Language Arts	5	78.9	73.6	65.2	66.7	73.8
2243	Beaverton SD 48J	1170	Montclair Elementary School	English Language Arts	All Grades	74.1	80.6	59.2	67.2	69.8
2243	Beaverton SD 48J	1183	Mountain View Middle School	English Language Arts	6	47.8	44.0	32.5	28.2	21.1
2243	Beaverton SD 48J	1183	Mountain View Middle School	English Language Arts	7	49.1	53.4	33.2	34.6	27.1
2243	Beaverton SD 48J	1183	Mountain View Middle School	English Language Arts	8	45.9	41.3	25.8	24.9	29.2
2243	Beaverton SD 48J	1183	Mountain View Middle School	English Language Arts	All Grades	47.7	46.2	30.6	29.5	25.8
2243	Beaverton SD 48J	5381	Mountainside High School	English Language Arts	11	--	87.9	61.7	66.5	64.0
2243	Beaverton SD 48J	5381	Mountainside High School	English Language Arts	All Grades	--	87.9	61.7	66.5	64.0
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	English Language Arts	3	70.5	68.1	55.1	54.4	56.5
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	English Language Arts	4	86.0	73.3	68.3	72.0	66.7
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	English Language Arts	5	71.8	78.3	69.4	73.6	75.3
2243	Beaverton SD 48J	1303	Nancy Ryles Elementary School	English Language Arts	All Grades	76.4	73.6	64.8	66.9	67.0
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	English Language Arts	3	73.3	81.5	64.3	67.9	61.4
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	English Language Arts	4	80.7	79.3	54.9	76.3	62.4
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	English Language Arts	5	77.3	86.2	66.3	63.8	68.2
2243	Beaverton SD 48J	1171	Oak Hills Elementary School	English Language Arts	All Grades	77.1	82.3	62.2	69.3	64.0
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	English Language Arts	3	76.3	59.3	43.6	55.3	48.6
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	English Language Arts	4	57.6	66.7	44.2	50.0	51.0
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	English Language Arts	5	53.6	66.7	44.9	41.7	63.4
2243	Beaverton SD 48J	1172	Raleigh Hills Elementary School	English Language Arts	All Grades	61.4	61.1	50.7	52.4	54.3
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	English Language Arts	3	60.0	54.8	26.8	39.1	34.0
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	English Language Arts	4	71.0	70.1	43.1	55.6	55.6
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	English Language Arts	5	62.5	72.1	58.1	56.0	60.0
2243	Beaverton SD 48J	1173	Raleigh Park Elementary School	English Language Arts	All Grades	64.4	65.8	41.3	50.7	49.7
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	English Language Arts	3	79.4	66.7	54.2	63.2	59.6
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	English Language Arts	4	68.4	80.3	67.7	66.7	70.3
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	English Language Arts	5	80.5	83.8	66.7	68.1	78.3
2243	Beaverton SD 48J	1174	Ridgewood Elementary School	English Language Arts	All Grades	75.9	77.9	63.0	66.1	70.0
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	English Language Arts	3	76.8	72.7	56.1	73.0	71.0
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	English Language Arts	4	71.6	71.6	48.2	47.0	65.6
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	English Language Arts	5	68.9	80.8	70.3	60.8	61.4
2243	Beaverton SD 48J	1175	Rock Creek Elementary School	English Language Arts	All Grades	72.3	75.2	57.8	60.1	66.0
2243	Beaverton SD 48J	5382	Sato Elementary School	English Language Arts	3	88.0	79.6	70.2	69.8	61.9
2243	Beaverton SD 48J	5382	Sato Elementary School	English Language Arts	4	84.5	87.1	76.0	79.7	74.5
2243	Beaverton SD 48J	5382	Sato Elementary School	English Language Arts	5	81.8	74.5	73.4	81.5	89.0
2243	Beaverton SD 48J	5382	Sato Elementary School	English Language Arts	All Grades	85.0	80.0	73.2	76.6	75.2
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	English Language Arts	3	72.0	78.2	61.4	72.8	61.1
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	English Language Arts	4	80.7	72.6	72.5	79.8	82.4
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	English Language Arts	5	79.6	81.6	73.6	76.1	77.8
2243	Beaverton SD 48J	2781	Scholls Heights Elementary School	English Language Arts	All Grades	77.9	77.7	68.9	76.1	73.6
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	English Language Arts	3	60.0	61.1	57.0	56.1	58.2
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	English Language Arts	4	74.7	71.1	63.1	56.0	50.0
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	English Language Arts	5	77.7	75.8	72.4	71.4	79.2
2243	Beaverton SD 48J	1270	Sexton Mountain Elementary School	English Language Arts	All Grades	71.0	69.4	64.0	61.8	62.6
2243	Beaverton SD 48J	2783	Southridge High School	English Language Arts	11	85.6	76.5	55.8	58.1	41.7
2243	Beaverton SD 48J	2783	Southridge High School	English Language Arts	All Grades	85.6	76.5	55.8	58.1	41.7
2243	Beaverton SD 48J	4712	Springville Elementary School	English Language Arts	3	73.5	71.8	75.9	65.6	70.1
2243	Beaverton SD 48J	4712	Springville Elementary School	English Language Arts	4	77.0	75.8	74.4	77.8	78.6
2243	Beaverton SD 48J	4712	Springville Elementary School	English Language Arts	5	73.7	83.5	75.5	72.4	72.0
2243	Beaverton SD 48J	4712	Springville Elementary School	English Language Arts	All Grades	73.2	73.9	71.0	68.4	73.8
2243	Beaverton SD 48J	2782	Stoller Middle School	English Language Arts	6	83.1	84.6	69.5	74.1	73.6
2243	Beaverton SD 48J	2782	Stoller Middle School	English Language Arts	7	84.8	80.9	76.3	71.4	69.8
2243	Beaverton SD 48J	2782	Stoller Middle School	English Language Arts	8	84.7	78.1	75.2	77.0	70.6
2243	Beaverton SD 48J	2782	Stoller Middle School	English Language Arts	All Grades	84.2	81.2	73.9	74.1	71.4
2243	Beaverton SD 48J	1188	Sunset High School	English Language Arts	11	80.9	61.6	48.0	50.6	40.1
2243	Beaverton SD 48J	1188	Sunset High School	English Language Arts	All Grades	80.9	61.6	48.0	50.6	40.1
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	English Language Arts	3	72.9	66.1	57.1	73.2	66.7
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	English Language Arts	4	72.5	76.8	65.1	44.7	59.0
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	English Language Arts	5	68.4	76.0	66.7	57.1	62.7
2243	Beaverton SD 48J	1176	Terra Linda Elementary School	English Language Arts	All Grades	70.9	72.6	62.9	59.3	62.1
2243	Beaverton SD 48J	5652	Tumwater Middle School	English Language Arts	6	--	--	64.4	56.4	63.9
2243	Beaverton SD 48J	5652	Tumwater Middle School	English Language Arts	7	--	--	76.1	58.8	61.8
2243	Beaverton SD 48J	5652	Tumwater Middle School	English Language Arts	8	--	--	69.3	64.0	51.9
2243	Beaverton SD 48J	5652	Tumwater Middle School	English Language Arts	All Grades	--	--	69.8	59.8	58.8
2243	Beaverton SD 48J	1177	Vose Elementary School	English Language Arts	3	48.0	46.5	33.3	39.2	37.1
2243	Beaverton SD 48J	1177	Vose Elementary School	English Language Arts	4	39.6	55.9	26.1	41.1	36.2
2243	Beaverton SD 48J	1177	Vose Elementary School	English Language Arts	5	46.2	51.0	36.2	43.3	42.7
2243	Beaverton SD 48J	1177	Vose Elementary School	English Language Arts	All Grades	44.7	51.1	31.6	41.2	38.6
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	English Language Arts	3	86.8	75.5	78.6	74.5	68.8
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	English Language Arts	4	75.6	76.8	60.9	68.2	60.8
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	English Language Arts	5	80.3	77.6	84.6	73.9	72.3
2243	Beaverton SD 48J	1178	West Tualatin View Elementary School	English Language Arts	All Grades	81.6	76.6	74.0	72.3	67.1
2243	Beaverton SD 48J	1320	Westview High School	English Language Arts	11	77.8	73.4	67.6	51.1	36.9
2243	Beaverton SD 48J	1320	Westview High School	English Language Arts	All Grades	77.8	73.4	67.6	51.1	36.9
2243	Beaverton SD 48J	1185	Whitford Middle School	English Language Arts	6	54.0	48.0	35.1	43.8	38.8
2243	Beaverton SD 48J	1185	Whitford Middle School	English Language Arts	7	61.6	53.0	51.6	48.5	48.8
2243	Beaverton SD 48J	1185	Whitford Middle School	English Language Arts	8	57.2	57.6	44.0	55.4	39.1
2243	Beaverton SD 48J	1185	Whitford Middle School	English Language Arts	All Grades	57.7	52.8	43.6	49.1	42.4
2243	Beaverton SD 48J	1179	William Walker Elementary School	English Language Arts	3	31.3	16.5	30.6	21.5	7.8
2243	Beaverton SD 48J	1179	William Walker Elementary School	English Language Arts	4	40.0	28.8	35.5	39.1	18.7
2243	Beaverton SD 48J	1179	William Walker Elementary School	English Language Arts	5	41.9	45.7	19.7	36.2	38.9
2243	Beaverton SD 48J	1179	William Walker Elementary School	English Language Arts	All Grades	38.0	29.8	28.5	31.6	21.4
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	English Language Arts	3	69.2	51.9	66.7	56.0	87.5
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	English Language Arts	4	84.0	53.3	66.7	90.5	60.0
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	English Language Arts	5	56.7	80.0	47.8	52.0	85.7
1976	Bend-LaPine Administrative SD 1	1324	Amity Creek Elementary School	English Language Arts	All Grades	69.1	61.0	60.3	64.8	78.5
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	English Language Arts	3	41.6	48.2	26.8	36.8	37.0
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	English Language Arts	4	45.6	38.1	36.3	35.5	34.9
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	English Language Arts	5	60.6	55.8	36.5	51.3	41.1
1976	Bend-LaPine Administrative SD 1	241	Bear Creek Elementary School	English Language Arts	All Grades	49.1	47.0	33.2	41.2	37.6
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	3	84.2	87.5	58.3	60.9	66.7
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	4	47.4	66.7	60.0	58.3	60.9
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	5	90.0	56.5	82.6	62.5	68.2
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	6	68.4	69.6	77.8	74.1	48.0
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	7	90.9	70.0	70.8	48.1	61.5
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	8	68.4	60.0	47.4	69.6	52.2
1976	Bend-LaPine Administrative SD 1	5309	Bend International School	English Language Arts	All Grades	73.8	68.7	66.9	62.2	59.3
1976	Bend-LaPine Administrative SD 1	251	Bend Senior High School	English Language Arts	11	63.0	40.8	17.8	15.5	27.7
1976	Bend-LaPine Administrative SD 1	251	Bend Senior High School	English Language Arts	All Grades	63.0	40.8	17.8	15.5	27.7
1976	Bend-LaPine Administrative SD 1	1338	Bend Tech Academy	English Language Arts	11	42.4	21.1	*	< 5.0%	66.7
1976	Bend-LaPine Administrative SD 1	1338	Bend Tech Academy	English Language Arts	All Grades	42.4	21.1	*	< 5.0%	66.7
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	English Language Arts	3	65.3	71.7	58.1	52.2	50.0
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	English Language Arts	4	62.8	55.6	61.5	57.6	54.4
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	English Language Arts	5	60.0	72.2	50.0	71.7	61.8
1976	Bend-LaPine Administrative SD 1	250	Buckingham Elementary School	English Language Arts	All Grades	62.8	66.1	56.6	60.1	54.8
1976	Bend-LaPine Administrative SD 1	5650	Caldera High School	English Language Arts	11	--	--	--	36.3	42.4
1976	Bend-LaPine Administrative SD 1	5650	Caldera High School	English Language Arts	All Grades	--	--	--	36.3	42.4
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	English Language Arts	6	66.2	63.3	67.8	65.2	65.2
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	English Language Arts	7	70.9	68.8	78.7	74.2	72.4
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	English Language Arts	8	78.7	56.3	69.8	68.9	63.8
1976	Bend-LaPine Administrative SD 1	242	Cascade Middle School	English Language Arts	All Grades	71.7	62.6	72.0	69.2	67.2
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	English Language Arts	3	71.4	--	42.1	22.7	39.3
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	English Language Arts	4	--	--	60.0	55.6	40.0
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	English Language Arts	5	--	--	52.9	58.8	36.8
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	English Language Arts	6	--	--	*	9.1	*
1976	Bend-LaPine Administrative SD 1	5384	Desert Sky Montessori	English Language Arts	All Grades	71.4	--	49.1	38.2	37.5
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	English Language Arts	3	79.8	73.6	65.8	48.7	30.5
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	English Language Arts	4	51.4	57.8	63.2	70.4	42.3
1976	Bend-LaPine Administrative SD 1	1308	Elk Meadow Elementary School	English Language Arts	5	56.8	51.5	60.7	41.5	48.8
