District ID	District	School ID	School	Subject	Grade	% Proficient  2017-18	% Proficient  2018-19	% Proficient  2021-22	% Proficient  2022-23	% Proficient  2023-24
2239	Hillsboro SD 1J	4641	Free Orchards Elementary School	Mathematics	6	29.1	25.0	20.0	14.8	20.3
2239	Hillsboro SD 1J	4641	Free Orchards Elementary School	Mathematics	All Grades	32.4	30.0	13.8	17.1	17.3
2239	Hillsboro SD 1J	1200	Glencoe High School	Mathematics	11	32.3	20.2	19.4	18.3	13.1
2239	Hillsboro SD 1J	1200	Glencoe High School	Mathematics	All Grades	32.3	20.2	19.4	18.3	13.1
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	3	26.1	38.9	56.0	50.0	36.8
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	4	34.5	41.7	50.0	43.5	42.1
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	5	47.6	41.7	35.3	17.4	47.4
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	6	23.8	29.2	18.2	50.0	16.7
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	7	27.8	27.3	31.3	--	--
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	8	47.1	10.5	14.3	50.0	--
2239	Hillsboro SD 1J	1152	Groner K-8	Mathematics	All Grades	34.1	32.5	38.1	40.0	34.6
2239	Hillsboro SD 1J	1201	Hillsboro High School	Mathematics	11	11.9	32.2	15.2	15.9	6.2
2239	Hillsboro SD 1J	1201	Hillsboro High School	Mathematics	All Grades	11.9	32.2	15.2	15.9	6.2
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	3	*	*	53.3	*	50.0
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	4	*	*	21.1	*	50.0
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	5	*	27.3	68.8	25.0	*
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	6	*	*	40.0	*	35.7
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	7	44.4	41.7	*	33.3	26.1
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	8	33.3	41.2	30.8	7.7	28.0
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	11	8.3	33.3	*	*	20.0
2239	Hillsboro SD 1J	4973	Hillsboro Online Academy	Mathematics	All Grades	32.6	39.5	41.5	27.4	33.0
2239	Hillsboro SD 1J	3536	Imlay Elementary School	Mathematics	3	53.4	54.7	50.0	48.8	48.4
2239	Hillsboro SD 1J	3536	Imlay Elementary School	Mathematics	4	59.5	52.5	41.4	53.4	50.6
2239	Hillsboro SD 1J	3536	Imlay Elementary School	Mathematics	5	44.6	36.5	40.4	35.8	37.5
2239	Hillsboro SD 1J	3536	Imlay Elementary School	Mathematics	6	48.6	44.6	39.7	45.2	34.6
2239	Hillsboro SD 1J	3536	Imlay Elementary School	Mathematics	All Grades	51.9	47.0	42.6	45.2	42.8
2239	Hillsboro SD 1J	1148	Indian Hills Elementary School	Mathematics	3	50.7	46.6	53.6	51.9	50.9
2239	Hillsboro SD 1J	1148	Indian Hills Elementary School	Mathematics	4	66.7	51.4	46.4	38.9	30.9
2239	Hillsboro SD 1J	1148	Indian Hills Elementary School	Mathematics	5	55.4	56.2	33.9	50.0	35.6
2239	Hillsboro SD 1J	1148	Indian Hills Elementary School	Mathematics	6	60.3	64.4	50.0	32.1	44.2
2239	Hillsboro SD 1J	1148	Indian Hills Elementary School	Mathematics	All Grades	58.5	54.6	46.2	43.3	40.3
2239	Hillsboro SD 1J	1199	J W Poynter Middle School	Mathematics	7	50.1	38.7	26.8	37.5	26.8
2239	Hillsboro SD 1J	1199	J W Poynter Middle School	Mathematics	8	41.5	39.5	20.8	23.1	21.8
2239	Hillsboro SD 1J	1199	J W Poynter Middle School	Mathematics	All Grades	45.9	39.1	24.0	30.3	24.4
2239	Hillsboro SD 1J	1285	Jackson Elementary School	Mathematics	3	56.2	58.7	63.3	64.4	80.8
2239	Hillsboro SD 1J	1285	Jackson Elementary School	Mathematics	4	74.7	60.8	63.5	77.4	60.7
2239	Hillsboro SD 1J	1285	Jackson Elementary School	Mathematics	5	67.1	70.9	50.0	46.6	41.1
2239	Hillsboro SD 1J	1285	Jackson Elementary School	Mathematics	6	58.7	65.4	33.9	58.3	70.7
2239	Hillsboro SD 1J	1285	Jackson Elementary School	Mathematics	All Grades	64.4	64.0	52.2	61.5	63.1
2239	Hillsboro SD 1J	1150	Ladd Acres Elementary School	Mathematics	3	59.2	69.6	54.0	52.6	67.9
2239	Hillsboro SD 1J	1150	Ladd Acres Elementary School	Mathematics	4	50.6	54.7	56.1	51.5	66.7
2239	Hillsboro SD 1J	1150	Ladd Acres Elementary School	Mathematics	5	65.2	57.0	65.3	54.3	47.6
2239	Hillsboro SD 1J	1150	Ladd Acres Elementary School	Mathematics	6	46.6	54.3	50.7	51.7	40.5
2239	Hillsboro SD 1J	1150	Ladd Acres Elementary School	Mathematics	All Grades	56.2	58.7	55.8	52.6	53.3
2239	Hillsboro SD 1J	1110	Lenox Elementary School	Mathematics	3	61.8	56.3	55.7	47.9	58.8
2239	Hillsboro SD 1J	1110	Lenox Elementary School	Mathematics	4	52.8	54.8	57.8	40.6	52.1
2239	Hillsboro SD 1J	1110	Lenox Elementary School	Mathematics	5	42.4	37.0	57.8	42.6	35.6
2239	Hillsboro SD 1J	1110	Lenox Elementary School	Mathematics	6	69.0	50.8	42.5	41.7	47.7
2239	Hillsboro SD 1J	1110	Lenox Elementary School	Mathematics	All Grades	56.5	50.4	54.0	43.0	48.0
2239	Hillsboro SD 1J	4018	Liberty High School	Mathematics	11	29.1	31.5	18.3	18.0	16.0
2239	Hillsboro SD 1J	4018	Liberty High School	Mathematics	All Grades	29.1	31.5	18.3	18.0	16.0
2239	Hillsboro SD 1J	4642	Lincoln Street Elementary School	Mathematics	3	14.0	21.0	8.3	26.7	13.0
2239	Hillsboro SD 1J	4642	Lincoln Street Elementary School	Mathematics	4	20.2	11.9	9.8	12.1	16.0
2239	Hillsboro SD 1J	4642	Lincoln Street Elementary School	Mathematics	5	17.9	14.5	7.8	< 5.0%	11.3
2239	Hillsboro SD 1J	4642	Lincoln Street Elementary School	Mathematics	6	18.4	13.0	10.5	14.0	5.7
2239	Hillsboro SD 1J	4642	Lincoln Street Elementary School	Mathematics	All Grades	18.0	15.0	9.1	14.1	11.9
2239	Hillsboro SD 1J	1116	Minter Bridge Elementary School	Mathematics	3	31.1	22.8	22.0	14.3	13.0
2239	Hillsboro SD 1J	1116	Minter Bridge Elementary School	Mathematics	4	34.3	18.9	14.0	14.8	12.8
2239	Hillsboro SD 1J	1116	Minter Bridge Elementary School	Mathematics	5	28.0	33.8	19.6	27.1	19.6
2239	Hillsboro SD 1J	1116	Minter Bridge Elementary School	Mathematics	6	42.1	23.4	19.6	12.5	10.2
2239	Hillsboro SD 1J	1116	Minter Bridge Elementary School	Mathematics	All Grades	33.3	25.3	18.7	17.7	13.8
2239	Hillsboro SD 1J	1117	Mooberry Elementary School	Mathematics	3	34.5	32.1	14.5	14.3	13.2
2239	Hillsboro SD 1J	1117	Mooberry Elementary School	Mathematics	4	29.3	33.3	10.7	9.1	12.7
2239	Hillsboro SD 1J	1117	Mooberry Elementary School	Mathematics	5	27.9	25.5	8.5	10.3	9.4
2239	Hillsboro SD 1J	1117	Mooberry Elementary School	Mathematics	6	23.3	21.8	19.6	11.1	8.5
2239	Hillsboro SD 1J	1117	Mooberry Elementary School	Mathematics	All Grades	28.6	28.3	13.4	11.3	11.0
2239	Hillsboro SD 1J	1190	North Plains Elementary School	Mathematics	3	59.0	64.7	59.1	41.7	42.3
2239	Hillsboro SD 1J	1190	North Plains Elementary School	Mathematics	4	43.4	58.7	30.4	52.2	47.6
2239	Hillsboro SD 1J	1190	North Plains Elementary School	Mathematics	5	65.9	47.2	34.8	36.0	53.6
2239	Hillsboro SD 1J	1190	North Plains Elementary School	Mathematics	6	46.8	46.3	29.2	60.0	44.4
2239	Hillsboro SD 1J	1190	North Plains Elementary School	Mathematics	All Grades	53.5	54.8	38.0	46.0	47.1
2239	Hillsboro SD 1J	3160	Orenco Elementary School	Mathematics	3	51.1	63.4	56.5	52.4	54.7
2239	Hillsboro SD 1J	3160	Orenco Elementary School	Mathematics	4	51.1	42.5	45.5	46.4	41.9
2239	Hillsboro SD 1J	3160	Orenco Elementary School	Mathematics	5	46.9	37.0	28.2	32.8	39.3
2239	Hillsboro SD 1J	3160	Orenco Elementary School	Mathematics	6	33.8	50.0	41.9	35.5	25.8
2239	Hillsboro SD 1J	3160	Orenco Elementary School	Mathematics	All Grades	46.6	48.3	42.4	41.3	40.6
2239	Hillsboro SD 1J	3159	Paul L Patterson Elementary School	Mathematics	3	57.4	56.9	66.0	66.7	66.7
2239	Hillsboro SD 1J	3159	Paul L Patterson Elementary School	Mathematics	4	65.8	66.7	63.2	61.5	58.0
2239	Hillsboro SD 1J	3159	Paul L Patterson Elementary School	Mathematics	5	57.4	58.0	51.5	57.4	50.0
2239	Hillsboro SD 1J	3159	Paul L Patterson Elementary School	Mathematics	6	69.1	43.6	45.8	37.1	49.3
2239	Hillsboro SD 1J	3159	Paul L Patterson Elementary School	Mathematics	All Grades	62.4	56.6	57.0	54.9	55.4
2239	Hillsboro SD 1J	4643	Quatama Elementary School	Mathematics	3	77.0	68.5	38.5	52.2	46.4
2239	Hillsboro SD 1J	4643	Quatama Elementary School	Mathematics	4	56.6	61.4	58.0	47.3	41.2
2239	Hillsboro SD 1J	4643	Quatama Elementary School	Mathematics	5	44.3	50.7	28.6	40.0	23.9
2239	Hillsboro SD 1J	4643	Quatama Elementary School	Mathematics	6	62.3	60.3	43.8	44.8	27.7
2239	Hillsboro SD 1J	4643	Quatama Elementary School	Mathematics	All Grades	59.7	60.4	42.9	46.2	34.8
2239	Hillsboro SD 1J	1196	R A Brown Middle School	Mathematics	7	55.4	50.6	30.6	34.8	39.8
2239	Hillsboro SD 1J	1196	R A Brown Middle School	Mathematics	8	44.3	43.2	26.6	22.6	27.3
2239	Hillsboro SD 1J	1196	R A Brown Middle School	Mathematics	All Grades	49.9	46.8	28.6	29.0	33.2
2239	Hillsboro SD 1J	1149	Reedville Elementary School	Mathematics	3	22.7	18.8	16.7	19.4	22.7
2239	Hillsboro SD 1J	1149	Reedville Elementary School	Mathematics	4	18.6	17.1	32.1	17.2	33.3
2239	Hillsboro SD 1J	1149	Reedville Elementary School	Mathematics	5	7.9	18.4	12.0	14.8	18.2
2239	Hillsboro SD 1J	1149	Reedville Elementary School	Mathematics	6	16.1	7.9	6.9	16.7	20.0
2239	Hillsboro SD 1J	1149	Reedville Elementary School	Mathematics	All Grades	16.7	15.4	17.0	17.2	23.6
2239	Hillsboro SD 1J	4703	Rosedale Elementary School	Mathematics	3	39.1	44.6	27.8	31.6	43.6
2239	Hillsboro SD 1J	4703	Rosedale Elementary School	Mathematics	4	22.0	32.8	26.3	37.0	29.3
2239	Hillsboro SD 1J	4703	Rosedale Elementary School	Mathematics	5	39.7	26.5	23.4	18.0	22.2
2239	Hillsboro SD 1J	4703	Rosedale Elementary School	Mathematics	6	43.9	45.3	31.3	27.7	10.3
2239	Hillsboro SD 1J	4703	Rosedale Elementary School	Mathematics	All Grades	36.9	38.1	27.6	28.3	26.2
2239	Hillsboro SD 1J	1198	South Meadows Middle School	Mathematics	7	32.0	36.4	22.3	28.0	27.1
2239	Hillsboro SD 1J	1198	South Meadows Middle School	Mathematics	8	32.7	30.6	21.8	15.7	20.9
2239	Hillsboro SD 1J	1198	South Meadows Middle School	Mathematics	All Grades	32.3	33.5	22.0	21.7	24.0
2239	Hillsboro SD 1J	5814	Tamarack Elementary School	Mathematics	3	--	--	--	--	37.9
2239	Hillsboro SD 1J	5814	Tamarack Elementary School	Mathematics	4	--	--	--	--	31.8
2239	Hillsboro SD 1J	5814	Tamarack Elementary School	Mathematics	5	--	--	--	--	54.5
2239	Hillsboro SD 1J	5814	Tamarack Elementary School	Mathematics	6	--	--	--	--	30.8
2239	Hillsboro SD 1J	5814	Tamarack Elementary School	Mathematics	All Grades	--	--	--	--	38.4
2239	Hillsboro SD 1J	1302	Tobias Elementary School	Mathematics	3	67.1	42.2	28.0	45.0	34.0
2239	Hillsboro SD 1J	1302	Tobias Elementary School	Mathematics	4	59.7	59.2	45.5	34.0	30.4
2239	Hillsboro SD 1J	1302	Tobias Elementary School	Mathematics	5	48.2	39.7	37.3	34.6	14.3
2239	Hillsboro SD 1J	1302	Tobias Elementary School	Mathematics	6	50.0	40.4	20.3	31.1	30.0
2239	Hillsboro SD 1J	1302	Tobias Elementary School	Mathematics	All Grades	57.0	46.1	32.7	36.3	27.1
2239	Hillsboro SD 1J	1119	W L Henry Elementary School	Mathematics	3	24.4	31.1	15.4	29.4	20.4
2239	Hillsboro SD 1J	1119	W L Henry Elementary School	Mathematics	4	18.5	15.8	13.3	20.0	24.2
2239	Hillsboro SD 1J	1119	W L Henry Elementary School	Mathematics	5	18.0	35.3	13.3	14.5	18.9
2239	Hillsboro SD 1J	1119	W L Henry Elementary School	Mathematics	6	13.0	25.0	14.6	19.0	13.2
2239	Hillsboro SD 1J	1119	W L Henry Elementary School	Mathematics	All Grades	18.5	27.5	14.1	19.9	18.6
2239	Hillsboro SD 1J	1114	W Verne McKinney Elementary School	Mathematics	3	40.8	32.4	34.5	38.9	51.8
2239	Hillsboro SD 1J	1114	W Verne McKinney Elementary School	Mathematics	4	40.4	41.3	41.8	28.4	33.3
2239	Hillsboro SD 1J	1114	W Verne McKinney Elementary School	Mathematics	5	30.8	35.1	12.3	29.0	19.4
2239	Hillsboro SD 1J	1114	W Verne McKinney Elementary School	Mathematics	6	57.1	54.2	10.3	20.3	23.6
2239	Hillsboro SD 1J	1114	W Verne McKinney Elementary School	Mathematics	All Grades	42.0	41.2	24.8	28.9	31.1
2239	Hillsboro SD 1J	1111	West Union Elementary School	Mathematics	3	52.4	37.7	15.4	52.5	41.5
2239	Hillsboro SD 1J	1111	West Union Elementary School	Mathematics	4	50.0	41.3	37.0	36.1	32.4
2239	Hillsboro SD 1J	1111	West Union Elementary School	Mathematics	5	51.1	43.1	42.5	27.3	32.3
2239	Hillsboro SD 1J	1111	West Union Elementary School	Mathematics	6	49.1	58.0	45.5	52.5	27.7
2239	Hillsboro SD 1J	1111	West Union Elementary School	Mathematics	All Grades	50.5	45.0	35.5	41.9	33.3
2239	Hillsboro SD 1J	1151	Witch Hazel Elementary School	Mathematics	3	21.4	26.8	28.6	18.0	22.0
2239	Hillsboro SD 1J	1151	Witch Hazel Elementary School	Mathematics	4	21.3	30.1	12.5	24.6	9.1
2239	Hillsboro SD 1J	1151	Witch Hazel Elementary School	Mathematics	5	23.7	17.8	16.4	16.2	11.3
2239	Hillsboro SD 1J	1151	Witch Hazel Elementary School	Mathematics	6	40.0	23.0	19.7	24.2	12.9
2239	Hillsboro SD 1J	1151	Witch Hazel Elementary School	Mathematics	All Grades	25.5	24.6	19.4	20.6	13.6
2024	Hood River County SD	3372	Cascade Locks School	Mathematics	3	7.1	*	5.6	30.8	50.0
2024	Hood River County SD	3372	Cascade Locks School	Mathematics	4	21.4	6.7	7.7	10.5	*
2024	Hood River County SD	3372	Cascade Locks School	Mathematics	5	*	60.0	15.4	7.7	7.1
2024	Hood River County SD	3372	Cascade Locks School	Mathematics	All Grades	15.2	32.4	9.1	15.6	23.7
2024	Hood River County SD	361	Hood River Middle School	Mathematics	6	49.4	55.7	49.3	43.7	39.3
2024	Hood River County SD	361	Hood River Middle School	Mathematics	7	57.1	43.6	39.5	48.3	41.1
2024	Hood River County SD	361	Hood River Middle School	Mathematics	8	36.5	59.3	34.4	32.2	43.1
2024	Hood River County SD	361	Hood River Middle School	Mathematics	All Grades	47.9	52.9	41.1	42.1	41.1
2024	Hood River County SD	369	Hood River Valley High School	Mathematics	11	35.8	32.6	32.6	20.0	30.0
2024	Hood River County SD	369	Hood River Valley High School	Mathematics	All Grades	35.8	32.6	32.6	20.0	30.0
2024	Hood River County SD	362	May Street Elementary School	Mathematics	3	53.8	53.7	47.3	47.2	40.9
2024	Hood River County SD	362	May Street Elementary School	Mathematics	4	52.3	62.7	59.2	54.9	63.8
2024	Hood River County SD	362	May Street Elementary School	Mathematics	5	51.6	47.0	43.1	46.3	41.6
2024	Hood River County SD	362	May Street Elementary School	Mathematics	All Grades	52.5	54.5	50.0	49.3	48.6
2024	Hood River County SD	363	Mid Valley Elementary School	Mathematics	3	59.3	51.4	34.3	31.9	50.9
2024	Hood River County SD	363	Mid Valley Elementary School	Mathematics	4	34.9	36.8	33.8	20.6	20.8
2024	Hood River County SD	363	Mid Valley Elementary School	Mathematics	5	22.4	22.2	12.5	18.4	16.4
2024	Hood River County SD	363	Mid Valley Elementary School	Mathematics	All Grades	39.2	36.4	26.6	23.5	27.3
2024	Hood River County SD	364	Parkdale Elementary School	Mathematics	3	39.4	31.0	31.0	24.4	36.4
2024	Hood River County SD	364	Parkdale Elementary School	Mathematics	4	53.8	60.6	26.4	33.3	27.1
2024	Hood River County SD	364	Parkdale Elementary School	Mathematics	5	39.4	51.9	17.5	28.6	42.9
2024	Hood River County SD	364	Parkdale Elementary School	Mathematics	All Grades	43.5	48.3	24.6	28.1	34.2
2024	Hood River County SD	366	Westside Elementary School	Mathematics	3	57.8	60.0	70.8	61.4	65.4
2024	Hood River County SD	366	Westside Elementary School	Mathematics	4	66.3	67.2	53.0	62.1	60.3
2024	Hood River County SD	366	Westside Elementary School	Mathematics	5	61.3	66.4	49.3	60.9	66.7
2024	Hood River County SD	366	Westside Elementary School	Mathematics	All Grades	62.4	64.2	57.4	61.5	64.0
2024	Hood River County SD	367	WyEast Middle School	Mathematics	6	21.0	22.6	16.8	14.3	15.2
2024	Hood River County SD	367	WyEast Middle School	Mathematics	7	22.7	26.6	20.2	22.2	18.3
2024	Hood River County SD	367	WyEast Middle School	Mathematics	8	25.9	27.4	17.2	20.4	16.8
